customer_id,PCA1,PCA2,Cluster
384263,-0.5298520618432103,-0.4092287412917042,0
249055,-0.5455195714707303,1.1640114450420624,0
67299,-0.28730720488344014,-0.7176028518800597,0
339779,-0.33600532165051455,0.10945533160837177,0
853199,-0.5631050084317929,-1.2028602194390539,0
171974,-0.5440340917469366,0.634393381874302,0
330757,-1.0759686311530765,-1.1046776813052974,0
313680,-0.6443630278190173,-1.3950032584691694,0
81096,2.503174940776396,-2.098510194920223,0
82749,-0.5964796888678384,-1.6994741889850211,0
139687,-0.5151907585238295,1.2171060681212347,0
489620,-0.6049569834667894,-0.13450407454556762,0
506532,-0.4475353880749424,-0.45933809851277585,0
358724,-0.4818856364354425,-1.705874759721272,0
779455,-0.4940133099007434,-0.8031804419183867,0
633778,-0.5533273527463745,-0.7992972403399308,0
183514,-0.17154846487377765,-1.508428637479526,0
33225,-0.598908158258241,-0.6138316062976943,0
567096,-0.8063622559091259,-0.5498953200813824,0
819654,-0.08501999338558038,-1.0374033696259795,0
653120,-0.5998041910764921,-1.2365222621277536,0
182396,-0.6054680961760531,-1.3188195280628987,0
52403,-0.3169926574210302,1.2991987952065027,0
605878,-0.24886462356952688,-1.0880810094946793,0
505603,-0.7106152140868478,-1.0944186576644912,0
127889,-0.3404764136640411,0.8436846985257445,0
84895,-0.6502581558128726,-1.9515293480067122,0
58836,-0.07730500650843562,1.3187956210399872,0
510617,-0.5246358239770572,1.6879948024753693,0
217161,-0.5049813632123824,0.6116617702031967,0
751172,1.2065836140330006,0.34876342424265766,0
793422,-0.34373543541858215,1.1477522174023846,0
742365,-0.30002247812496746,-0.04424080818269722,0
423384,-0.3472319138168335,-0.6763492674826531,0
408081,-0.39751299874179824,-0.7461926566923153,0
151112,-0.5344456176607427,-1.2364772110290514,0
337358,-0.47990259329012896,-1.9217802878564143,0
512477,-0.36492758176002743,0.2894074736065713,0
273908,-0.13558319377641534,-1.8391651153704665,0
173547,0.11857082410722447,0.9209879070342203,0
763199,-0.12312395026344468,0.8820667080694982,0
474534,-0.49195838350031806,-0.978484548037635,0
96437,0.026140811490524503,-0.4111069030956966,0
456079,-0.5244609914785674,-1.5051432988027273,0
547704,-0.7001043024576709,-1.1785773530857546,0
138802,-0.43435852568837036,-0.12892160873503428,0
198506,0.7078080113989549,-0.3806705977074246,0
387673,-0.4815959729777527,0.9433759319916745,0
939606,-0.21002992838748952,0.06897204053197475,0
234037,-0.40649826077382784,-1.5596821629635076,0
785556,-0.5777010068576555,1.3144374958208906,0
254293,-0.45464954339012975,0.3614198370129658,0
780365,-0.5586827322333635,0.18239832420920155,0
363264,-0.26662605642661,0.6157664777519183,0
136060,-0.13605332291702113,0.8106191105035159,0
51565,-0.33592365336991675,-0.9575400497359569,0
8718,-0.40306501401817246,1.3544480828904568,0
835420,-0.6325028088829301,-0.6795889037115175,0
771750,-0.4920573388916681,-2.176163777030117,0
778959,-0.36330301720486347,-0.5728745941242165,0
864373,3.0210579293754263,1.3177766140038651,0
86460,-0.4967547481962843,1.2254519678407017,0
257327,-0.546255228446255,-0.591170568501649,0
130278,-0.08382277538049851,-0.5032914439132021,0
947557,-0.18821053785297034,1.443154807931761,0
182432,0.8824590979745598,-1.1749868010432434,0
92377,-0.1985230555582052,1.837173764784617,0
971066,0.4074405261356427,-2.0954519053854352,0
393609,-0.6062195969339782,-0.36325038768698775,0
105759,-0.5468976604694062,-0.3208510843466259,0
494035,0.042289642916493744,-0.3342283477760475,0
287575,-0.46485278291080123,-0.718100105619573,0
920624,-0.5444762269497591,0.10158359669935724,0
116593,-0.8121531975552184,-0.6007705777917999,0
924239,-0.5377061884151838,-0.41989370267673914,0
305341,-0.6976345564523091,-1.5019554885347088,0
57394,-0.28092375201120495,1.0012640783349227,0
467428,-0.0881283283318157,0.4580850150150256,0
752404,-0.4310317794699878,0.2275817583807333,0
999561,-0.4265327917625059,0.9457369998551907,0
340826,-0.40092201113204645,-0.014665305175884142,0
37916,-0.31359715250681663,0.028510058246751405,0
681606,0.7180533880714687,-0.16262435213618226,0
585985,-0.4891482524501527,1.9312202333001922,0
918231,-0.7059938001557224,-0.8367903467538451,0
806085,-0.06582471879716717,1.1183774531901927,0
717037,0.03605833150989893,0.8080729608703016,0
649113,-0.4535080139700913,0.8726882296998167,0
455035,-0.6259423030060705,-0.4828109472628319,0
166474,-0.26111460075179965,0.9482114870025309,0
646513,0.25082233166614654,-1.4834550614904847,0
337831,-0.6067012320909126,0.2108854926278607,0
30376,-0.5146635377251753,1.0656295386483257,0
64291,2.631427953497385,0.6802940306103874,0
405716,-0.6516285412552238,0.2710280150890962,0
139428,-0.4070615529720973,1.3180259551338633,0
507443,-0.5616384230296049,-1.131647343758578,0
132694,-0.3684244844028406,0.8032129222497163,0
936792,-0.3137700859797522,1.4232832641960096,0
513269,-0.5744042948460555,1.1140671779289184,0
742337,-0.3196594284813721,-0.7189388414836333,0
721136,-0.5061593177425099,-1.0771521997369544,0
751314,2.0370869027046017,1.0057425726656561,0
166878,-0.30133423959771466,-1.2338704696896003,0
23286,-0.1757144117548727,0.9161238812698663,0
